COV,CO Number,Invoice Date,Invoice Number,MPN,Customer Item,Description,Qty,Actual Unit Cost,Total Line Cost,Unit Sell Price,Line Total,Buyer,Contract Base (Unit),Contract Base (Total),Effective Revenue,Buyer GP,Billing Variance,Type
COV0019122,StaleInvQ32025,45930,IN0000024711,MAX5903ACEUT+,630-042919-004,"IC,SMD,HOT SWAP CNTLR,POS 72V,ROHS",60,5.824,349.44,0,0,Tracy Xie,5.19612,311.7672,311.7672,-37.6728,-311.7672,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,LM7321MAX/NOPB,630-219764-001,Op Amp Single High Output Current Amplifier R-R I/O ±16V/32V,200,1.733,346.6,0,0,Jake Harris,1.932859,386.5718,386.5718,39.9718,-386.5718,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,1410-L110-L1F1-S01-8A,34-143740-08,"CB,8A,PC MOUNT",49,7.07,346.43,0,0,Jake Harris,6.968928,341.477472,341.477472,-4.952528,-341.477472,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,76SB03T,645-000381-003,Switch DIP ON OFF SPST 3 Raised Rocker 0.15A 30VDC PC Pins,216,1.6,345.6,0,0,Stephanie Hill,2.267175,489.7098,489.7098,144.1098,-489.7098,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,08051A220FAT2A,648-157397-220,"CAP,0805,CER,C0G,1%,100V,22PF ROHS",3800,0.09,342,0,0,Stephanie Hill,0.094364,358.5832,358.5832,16.5832,-358.5832,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,1812L160PR,682-020656-011,"FUSE,SMD,1812,8V,1.6A,ROHS",1999,0.171,341.829,0,0,Edgar Santana,0.203801,407.398199,407.398199,65.569199,-407.398199,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,ERA-2AEB1370X,615-A00422-137,"RES,SMD,0402,137 OHM,0.1%,1/16W,ROHS",10000,0.034,340,0,0,Stephanie Hill,0.041116,411.16,411.16,71.16,-411.16,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,ERA-2AEB161X,615-A00422-160,RES SMD 160 OHM 0.1% 1/16W 0402,10000,0.034,340,0,0,Stephanie Hill,0.041116,411.16,411.16,71.16,-411.16,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,PATT0603E2002BGT1,615-224835-014,"RES,0603,THIN FILM,0.1%,25 PPM,0.15W,20K",136,2.5,340,0,0,Danyel Martinez,0.523485,71.19396,71.19396,-268.80604,-71.19396,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,MCT62SD,630-144729-001,"IC,SMD,DUAL PHOTOTRANSISTOR OPTOCOUPLER",1000,0.34,340,0,0,Stephanie Hill,0.328434,328.434,328.434,-11.566,-328.434,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,ECS-120-20-30B-TR,635-121981-001,"OSC,SMD,XTAL,12MHZ,20PF",1000,0.338,338,0,0,Stephanie Hill,0.400383,400.383,400.383,62.383,-400.383,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,SBRD10200TR,613-A32959-001,"DIO,SMD,SCHOTTKY,200V,10A,TO-252-3",2500,0.135,337.5,0,0,Stephanie Hill,0.179058,447.645,447.645,110.145,-447.645,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,1-770966-0,668-097964-002,"CONN,HDR 2P R/A MINI M-N-L",500,0.67,335,0,0,Stephanie Hill,0.9804,490.2,490.2,155.2,-490.2,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,NTTFS015N04CTAG,626-A72008-001,"XSTR,SMD,FIELD EFT,N CHAN,40V,27A,WDFN8",1285,0.26,334.1,0,0,Jake Harris,0.188727,242.514195,242.514195,-91.585805,-242.514195,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,"74HC85D,653",630-099034-085,"IC,SMD,74HC85 4-BIT COMP SO16,ROHS",2500,0.1335,333.75,0,0,Jake Harris,0.19256,481.4,481.4,147.65,-481.4,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,RXEF185,670-095989-185,"PTC,RXE SERIES 1.85A,ROHS",1440,0.231,332.64,0,0,Stephanie Hill,0.264708,381.17952,381.17952,48.53952,-381.17952,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,S2761-46R,687-A95661-001,"TEST PT,SMD,VERT,3.5A,BRS,1.6X0.8X1.15IN",3000,0.11,330,0,0,Stephanie Hill,0.132146,396.438,396.438,66.438,-396.438,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,739-103,673-A81272-003,"TERM BLK,3P,5MM PITCH,300V,10A,PCB MT",280,1.1595,324.66,0,0,Edgar Santana,1.230745,344.6086,344.6086,19.9486,-344.6086,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,C1005X5R0J475K050,648-198983-011,"CAP,CER,0402,X5R,10%,6.3V,4.7UF ROHS",10000,0.0324,324,0,0,Stephanie Hill,0.056373,563.73,563.73,239.73,-563.73,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,RT0402BRD0710K5L,615-303725-087,"RES,SMD,10.5K,0.1%,1/16W,0402,ROHS",9400,0.0342,321.48,0,0,Stephanie Hill,0.041116,386.4904,386.4904,65.0104,-386.4904,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,171-009-213R051,668-134704-009,"CONN,RCPT,D-SUB,9POSN,5A,W/BD LOCK",240,1.338,321.12,0,0,Jake Harris,1.796019,431.04456,431.04456,109.92456,-431.04456,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,C0603C123J3GACTU,648-A74701-123,"CAP,SMD,CER,0.012UF,5%,25V,C0G,0603",4000,0.08,320,0,0,Stephanie Hill,0.094364,377.456,377.456,57.456,-377.456,NRE
COV0020327,LamStaleInv123125,46022,IN0000025880,345-010-521-201,668-A96422-010,"CONN,RCPT,CARD EDGE,10POSN,1200VAC,3A",400,0.8,320,0,0,Jake Harris,5.674065,2269.626,2269.626,1949.626,-2269.626,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,65863-075LF,668-092915-026,"CONN,HDR,PCB MT,.100 CTR 26P,ROHS",190,1.65,313.5,0,0,Edgar Santana,4.093856,777.83264,777.83264,464.33264,-777.83264,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,ADS1015IDGSR,630-270805-001,4-Channel Single ADC Delta-Sigma 3.3ksps 12-bit Serial,250,1.241,310.25,0,0,Jake Harris,1.850505,462.62625,462.62625,152.37625,-462.62625,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,ERA-2AEB4120X,615-A00422-412,RES SMD 412 OHM 0.1% 1/16W 0402,10000,0.031,310,0,0,Stephanie Hill,0.041116,411.16,411.16,101.16,-411.16,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,3299W-1-253LF,621-000682-253,"POT,TRIM,CERMET,25 TURN,25Kohm, ROHS",500,0.618,309,0,0,Jake Harris,1.78923,894.615,894.615,585.615,-894.615,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,350711-4,668-007087-006,"CONN,HDR,PCB,M-ST,UNV M-N-LOK,6P,ROHS",100,3.07,307,0,0,Edgar Santana,4.146602,414.6602,414.6602,107.6602,-414.6602,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,RC2012J000CS,615-294140-001,"RES,SMD,ZERO OHM JUMPER",5000,0.061,305,0,0,Edgar Santana,0.0144,72,72,-233,-72,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,BK1/S505H-5-R,670-338640-500,"FUSE,CRTG,5A,600VAC/400DC,5X20MM",499,0.61,304.39,0,0,Jake Harris,0.87005,434.15495,434.15495,129.76495,-434.15495,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,C3225X7R1H106K250AC,648-A86847-106,"SMD Chip Resistor, 165 kohm, ± 1%, 100 mW, 0603 [1608 Metric",1000,0.304,304,0,0,Jake Harris,0.307601,307.601,307.601,3.601,-307.601,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,09.03290.01,645-A87739-001,"SW,PCB,SLIDE ACTR,0.5A,12V,AXIAL PIN,BLK",200,1.51,302,0,0,Jake Harris,1.883716,376.7432,376.7432,74.7432,-376.7432,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,LT3090EDD#PBF,630-270072-001,IC REG LIN NEG ADJ 600MA 10DFN,100,3,300,0,0,Tracy Xie,4.571115,457.1115,457.1115,157.1115,-457.1115,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,1812L110PR,682-020656-007,"FUSE,SMD,1812,6V-30V,XXX,ROHS",2000,0.15,300,0,0,Stephanie Hill,0.161766,323.532,323.532,23.532,-323.532,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,7466004R,674-B39244-406,"TERM,SMD,PCB,WIRE TO BD,M4 THD,50A,BRS",500,0.597,298.5,0,0,Jake Harris,1.811755,905.8775,905.8775,607.3775,-905.8775,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,MAX7317ATE+T,630-A95543-001,"IC,SMD,I/O EXPANDER,10PORT,16PIN,TQFN-EP",56,5.299,296.744,0,0,Tracy Xie,2.726186,152.666416,152.666416,-144.077584,-152.666416,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,1-794065-1,668-061260-008,"CONN,HDR,PCB,ST,MINI-U M-N-LOK,8P,ROHS",200,1.48,296,0,0,Stephanie Hill,2.376061,475.2122,475.2122,179.2122,-475.2122,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,0650R9120-13,670-A07635-022,"FUSE,AXIAL LEAD,12A,250V,5X20,FAST-ACT",916,0.317,290.372,0,0,Jake Harris,0.354687,324.893292,324.893292,34.521292,-324.893292,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,282834-2,673-348843-002,"TERM BLK,2 CKT,16-30AWG,2.54MM,10A,THT",492,0.59,290.28,0,0,Edgar Santana,0.872556,429.297552,429.297552,139.017552,-429.297552,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,YFF31HC2A104MT000N,690-072511-001,"Feed Through Capacitor, 1 Function(s), 100V, 10A
",2000,0.145,290,0,0,Jake Harris,0.194855,389.71,389.71,99.71,-389.71,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,SiT3373AI-1E3-33EG245.760000,635-A91539-001,"OSC,SMD,XTAL,3.3V,245.76MHZ,50PPM",30,9.561,286.83,0,0,Jake Harris,3.04,91.2,91.2,-195.63,-91.2,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,501864-8090,668-342267-080,"CONN,RCPT,HSG,FFC,80POSN,0.5A,50V,PCB MT",60,4.765,285.9,0,0,Danyel Martinez,4.694891,281.69346,281.69346,-4.20654,-281.69346,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,C5750X7R1H106K,648-100823-001,"CAP,5750,CER,X7R,10%,50V,10UF",500,0.57,285,0,0,Stephanie Hill,0.85858,429.29,429.29,144.29,-429.29,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,3296W-1-254LF,621-095110-254,"POT TRIM,250K,25T,PCMT,ROHS",195,1.461,284.895,0,0,Jake Harris,1.678935,327.392325,327.392325,42.497325,-327.392325,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,10090929-S154XLF,668-335595-002,"CONN,RCPT,DSUB HD,15 POSN,2.5A,W/BD LOCK",270,1.05,283.5,0,0,Jake Harris,1.78923,483.0921,483.0921,199.5921,-483.0921,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,LTQ39G-Q1OO-25-1,664-313477-001,"LED,SMD,CHIPLED 0603,2.85V,5MA,TRUE GRN",3850,0.072,277.2,0,0,Jake Harris,0.071079,273.65415,273.65415,-3.54585,-273.65415,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,SUD35N10-26P-E3,630-B00972-001,"IC,SMD,MOSFET,N-CHAN,100V,35A,TO-252-3",200,1.3826,276.52,0,0,Danyel Martinez,1.360305,272.061,272.061,-4.459,-272.061,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,LMK316BJ476ML-T,648-144339-001,Multilayer Ceramic Capacitors MLCC - SMD/SMT 10V 47uF X5R 1,2000,0.138,276,0,0,Stephanie Hill,0.164217,328.434,328.434,52.434,-328.434,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,5031590600,668-A75034-005,"CONN,RCPT,6POSN,1.5MM PITCH,BEIGE",1621,0.169,273.949,0,0,Jake Harris,0.310052,502.594292,502.594292,228.645292,-502.594292,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,TSM-103-01-S-SV,667-A27948-003,"CONN,SMD,HDR,UNSHRD,3 POSN,.1IN,AU PLD",500,0.54,270,0,0,Edgar Santana,0.529416,264.708,264.708,-5.292,-264.708,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,STPS0540ZY,609-A97224-001,"DIO,SMD,SCHOTTKY,40V,0.5A,SOD-123",3000,0.09,270,0,0,Jake Harris,0.074706,224.118,224.118,-45.882,-224.118,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,350824-1,668-161365-001,"CONN,RCPT,2POSN,UNIV MATE-LOCK,600V,19A",500,0.535,267.5,0,0,Stephanie Hill,0.8372,418.6,418.6,151.1,-418.6,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,NE556DR,630-032533-001,"IC,SMD,TMR,DUAL PRCN,4.5-16V,SOIC-14",2500,0.107,267.5,0,0,Jake Harris,0.15997,399.925,399.925,132.425,-399.925,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,TPS65910AA1RSL,630-121459-001,"IC,SMD,PWR MGMT 8 LDO 48VQFN,ROHS",60,4.438,266.28,0,0,Jake Harris,4.09317,245.5902,245.5902,-20.6898,-245.5902,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,K66X-B44P-N,668-043863-044,"CONN,HD,D-SUB,RT ANGL,MALE,44 PIN,ROHS",39,6.72,262.08,0,0,Jake Harris,9.277035,361.804365,361.804365,99.724365,-361.804365,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,C0603X5R1A474M030BC,648-B34360-008,"CAP,SMD,CER,470NF,20%,10V,X5R,0201",15000,0.0174,261,0,0,Stephanie Hill,0.023285,349.275,349.275,88.275,-349.275,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,STPS0540ZY,609-A97224-001,"DIO,SMD,SCHOTTKY,40V,0.5A,SOD-123",3000,0.087,261,0,0,Jake Harris,0.074706,224.118,224.118,-36.882,-224.118,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,3048-B-632-B-16,723-308078-031,"STDF,RND,SWAGE1/4 5/16"" 6-32,0.105"",ROHS",174,1.5,261,0,0,Jake Harris,0.578,100.572,100.572,-160.428,-100.572,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,1812L075/33DR,682-020656-015,"FUSE,SMD,1812,33V,750MA,ROHS",1500,0.174,261,0,0,Stephanie Hill,0.265934,398.901,398.901,137.901,-398.901,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,RG2012P-82R5-B-T5,615-162861-030,"RES,0805,TF,1/8W,0.1%,25PPM,82.5 ROHS",5000,0.05203,260.15,0,0,Jake Harris,0.051263,256.315,256.315,-3.835,-256.315,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,RG2012P-3242-B-T5,615-049171-324,"RES.SMD,0805,32.4K OHMS,0.1%,ROHS",5000,0.05171,258.55,0,0,Jake Harris,0.164217,821.085,821.085,562.535,-821.085,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,TPS27S100BRRKT,630-B14805-001,Power Switch/ Driver,250,1.032,258,0,0,Jake Harris,1.095597,273.89925,273.89925,15.89925,-273.89925,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,SN74AC14DR,630-025511-001,Inverter Schmitt Trigger 6-Element CMOS 14-Pin SOIC T/R,2500,0.103,257.5,0,0,Jake Harris,0.209561,523.9025,523.9025,266.4025,-523.9025,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,5-103635-4,668-346844-004,"CONN,HDR,MALE,5POS,3A,RTANG,SLDR,THT",500,0.51,255,0,0,Stephanie Hill,0.739589,369.7945,369.7945,114.7945,-369.7945,NRE
COV0020327,LamStaleInv123125,46022,IN0000025880,CNY17-2,631-B33254-001,OPTOISO 5KV TRANS W/BASE 6DIP,1500,0.169,253.5,0,0,Jake Harris,0.125001,187.5015,187.5015,-65.9985,-187.5015,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,RG2012P-7152-B-T5,615-049171-715,"RES.SMD,0805,71.5K OHMS,0.1%,ROHS",5000,0.0506,253,0,0,Jake Harris,0.164217,821.085,821.085,568.085,-821.085,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,43045-0600,668-293080-006,"CONN,HDR,RTANG,2 ROWS,6 CKT,PCB MT",600,0.42,252,0,0,Stephanie Hill,1.12,672,672,420,-672,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,LM358DG,,"IC, LM358, DUAL OP AMP, SO8, ROHS",3700,0.06766,250.342,0,0,Unknown,,,,,,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,T491A104K050AT,648-098106-104,"CAP,3216,0.1UF,10%,50V,TANT,ROHS",2000,0.125,250,0,0,Jake Harris,0.161766,323.532,323.532,73.532,-323.532,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,APTD2012LCGCK,664-A92916-001,"LED,SMD,570NM,40MCD,1.9V,GRN,2X1.25MM",3000,0.083,249,0,0,Jake Harris,0.100148,300.444,300.444,51.444,-300.444,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,TPSE476K035R0200,648-019150-476,"CAP,SMD,TANT,47UF,10%,35V,LOW ESR",400,0.62,248,0,0,Stephanie Hill,1.56864,627.456,627.456,379.456,-627.456,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,MBR140SFT1G,609-068260-001,"DIO,SMD,PWR,MBR140SFT1G,40V,1A,ROHS",2880,0.0851,245.088,0,0,Stephanie Hill,0.094364,271.76832,271.76832,26.68032,-271.76832,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,5-1375583-1,668-B33354-002,"CONN,HDR,SHRD,PCB,VERT,1ROW,2POSN,3A",1483,0.165,244.695,0,0,Jake Harris,1.850505,2744.298915,2744.298915,2499.603915,-2744.298915,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,1-770174-1,668-061260-004,"CONN,HDR,PCB,ST,MINI-U M-N-LOK,4P,ROHS",197,1.239,244.083,0,0,Jake Harris,1.02942,202.79574,202.79574,-41.28726,-202.79574,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,LBQ39G-L2OO-35-1,664-250155-001,"LED,SMD,2.85V,5MA,470NM,BLU,0603",4000,0.061,244,0,0,Jake Harris,0.06005,240.2,240.2,-3.8,-240.2,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,MBRS130T3G,609-098296-002,"DIO,SMD,SCHOTTKY,1A,30V,SMB,ROHS",2500,0.0971,242.75,0,0,Stephanie Hill,0.54,1350,1350,1107.25,-1350,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,5557969-1,668-099048-008,"CONN,MDLR JK,8P8,RJ45,VERT SH,ROHS",191,1.27,242.57,0,0,Stephanie Hill,2.79815,534.44665,534.44665,291.87665,-534.44665,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,LMV431BIMFX/NOPB,630-A70568-001,"IC VREF SHUNT ADJ 0.5% SOT23-3
",1000,0.242,242,0,0,Tracy Xie,0.591046,591.046,591.046,349.046,-591.046,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,RT0402BRD0718K2L,615-A00424-182,"RES,SMD,18.2KOHM,0.1%,1/16W,0402",10000,0.0241,241,0,0,Stephanie Hill,0.041116,411.16,411.16,170.16,-411.16,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,RT0402BRD071K33L,615-A00423-133,RES SMD 1.33KOHM 0.1% 1/16W 0402,10000,0.0241,241,0,0,Stephanie Hill,0.041116,411.16,411.16,170.16,-411.16,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,LPD25-25B,779-256998-002,"HTSK,LP DROP,25.4SQX25MM,ANODIZED,AL,BLK",100,2.41,241,0,0,Stephanie Hill,2.41,241,241,0,-241,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,MAX6612MXK+T,630-A94155-001,"IC,SMD,TEMP SNSR,-55 TO 150 DEG C,SC70-5",200,1.199,239.8,0,0,Tracy Xie,1.074641,214.9282,214.9282,-24.8718,-214.9282,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,251R14S3R3BV4T,648-304520-001,"CAP,SMD,CER,3.3PF,250V,C0G/NP0,0603",4000,0.0596,238.4,0,0,Edgar Santana,0.061275,245.1,245.1,6.7,-245.1,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,RT0402BRD0719K1L,615-A00424-191,"RES,SMD,19.1KOHM,0.1%,1/16W,0402",10000,0.0237,237,0,0,Jake Harris,0.041116,411.16,411.16,174.16,-411.16,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,ERA6AEB5361V,,"RES,SMD,0805,RG,MF,0.1%,1/10W,5.36K",5000,0.0473,236.5,0,0,Unknown,,,,,,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,303W3CSXX69E40X,668-111553-003,"CONN,RCPT,D-SUB,POWER,3P,COMBO,ROHS",17,13.85,235.45,0,0,Jake Harris,13.377154,227.411618,227.411618,-8.038382,-227.411618,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,MAX6665ASA40+,630-043000-001,"IC,SMD,FAN CNTLR/DRVR",60,3.916,234.96,0,0,Tracy Xie,3.492675,209.5605,209.5605,-25.3995,-209.5605,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,DAC60501ZDGSR,630-B14808-001,"SINGLE CHAN DAC 12BIT- ZEROCODE
",250,0.92,230,0,0,Tracy Xie,1.69119,422.7975,422.7975,192.7975,-422.7975,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,RDEC71E226K3K1H03B,649-336799-001,"CAP,CER,22UF,25VDC,±10%TOL,X7S,INS CRP",500,0.46,230,0,0,Jake Harris,0.580887,290.4435,290.4435,60.4435,-290.4435,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,2-747708-0,39-130655-25,"CONN,DSUB,25F,PCB STRT,0.25""",30,7.64,229.2,0,0,Jake Harris,28.076205,842.28615,842.28615,613.08615,-842.28615,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,LMK063BBJ474MPLF,648-A40023-474,"CAP,SMD,MLCC,0.47UF,±20%,10V,X5R,0201",15000,0.0152,228,0,0,Stephanie Hill,0.015552,233.28,233.28,5.28,-233.28,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,C0603C221F5GAC,648-250747-221,"CAP,SMD,0603,CER,C0G,1%,50V,220PF",4000,0.057,228,0,0,Jake Harris,0.056373,225.492,225.492,-2.508,-225.492,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,EKY-500ELL222MMP1S,649-346748-001,"CAP,AL-ELCTLT,2200UF,50VDC,±20% TOL,ROHS",310,0.735,227.85,0,0,Edgar Santana,1.028807,318.93017,318.93017,91.08017,-318.93017,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,10090929-S444XLF,668-335595-003,"CONN,RCPT,DSUB HD,44 POSN,2.5A,W/BD LOCK",100,2.271,227.1,0,0,Jake Harris,2.365215,236.5215,236.5215,9.4215,-236.5215,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,1720420301,668-311384-008,"CONN,HDR,VERTICAL,3POS,NO BRD LCK",385,0.586,225.61,0,0,Jake Harris,1.191186,458.60661,458.60661,232.99661,-458.60661,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,RT0402BRD0719K1L,615-A00424-191,"RES,SMD,19.1KOHM,0.1%,1/16W,0402",10000,0.02244,224.4,0,0,Jake Harris,0.041116,411.16,411.16,186.76,-411.16,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,C0603C153J3GACTU,648-A74701-153,"CAP,SMD,CER,0.015UF,5%,25V,C0G,0603",4000,0.056,224,0,0,Stephanie Hill,0.077207,308.828,308.828,84.828,-308.828,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,UMK105BJ224KV-F,648-A08430-224,"CAP,SMD,CER,0.22UF,±10% TOL,50V,X5R,0402",10000,0.022,220,0,0,Stephanie Hill,0.025736,257.36,257.36,37.36,-257.36,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,RT0805BRD071K65L,615-064170-165,"RES,SMD,0805,RG,MF,0.1%,1/10W,1.65K",5000,0.044,220,0,0,Jake Harris,0.050246,251.23,251.23,31.23,-251.23,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,RT0402BRD071K07L,615-A00423-107,RES SMD 1.07KOHM 0.1% 1/16W 0402,10000,0.022,220,0,0,Edgar Santana,0.041116,411.16,411.16,191.16,-411.16,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,RT0402BRD0760K4L,615-A00424-604,"RES,SMD,60.4KOHM,0.1%,1/16W,0402",10000,0.022,220,0,0,Edgar Santana,0.041116,411.16,411.16,191.16,-411.16,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,RT0402BRD07806RL,615-A00422-806,RES SMD 806 OHM 0.1% 1/16W 0402,10000,0.022,220,0,0,Edgar Santana,0.041116,411.16,411.16,191.16,-411.16,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,RT0402BRD0790K9L,615-A00424-909,"RES,SMD,90.9KOHM,0.1%,1/16W,0402",10000,0.022,220,0,0,Edgar Santana,0.041116,411.16,411.16,191.16,-411.16,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,VN7140ASTR,630-274216-001,"IC,SMD,DVR,HIGH-SIDE,1-CH O/P,8SOIC",200,1.09,218,0,0,Jake Harris,1.104421,220.8842,220.8842,2.8842,-220.8842,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,DFLS130L-7,609-A58376-001,Rectifier Diode Schottky 30V 1A 2-Pin PowerDI 123 T/R,3000,0.0725,217.5,0,0,Stephanie Hill,0.146766,440.298,440.298,222.798,-440.298,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,ABC-8-R,670-006780-036,"FUSE .25x1.25 8A 250VAC,ROHS",980,0.216,211.68,0,0,Stephanie Hill,2.67159,2618.1582,2618.1582,2406.4782,-2618.1582,NRE
COV0017861,May2025StaleInv,45924,CN0000000706,XCZU3CG-1SFVC784E,630-337692-002,"Dual ARM® Cortex®-A53 MPCore™ with CoreSight™, Dual ARM®Cor",21,482.3,10128.3,472.29333,9918.15993,Jake Harris,472.72437,9927.21177,9918.15993,-210.14007,-9.05184,Part
COV0019122,StaleInvQ32025,45930,IN0000024711,"BSS84AK,215",626-A86953-001,P-Channel 50 V 420 mW 0.35 nC Surface Mount PowerTrench Mosf,10000,0.021,210,0,0,Jake Harris,0.02451,245.1,245.1,35.1,-245.1,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,BK1-S505H-6.3-R,670-338640-630,FUSE CERM 6.3A 600VAC 400VDC,200,1.046,209.2,0,0,Danyel Martinez,1.01,202,202,-7.2,-202,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,GRM32ER71A476KE15L,648-A72845-002,CAP CER 47UF 10V 20% X7R 1210,1000,0.20896,208.96,0,0,Danyel Martinez,0.338238,338.238,338.238,129.278,-338.238,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,WT21S,645-A79390-001,"SW,TGL,DPST,250V/6A,SLDR TERM,SEALED",13,15.937,207.181,0,0,Jake Harris,15.700616,204.108008,204.108008,-3.072992,-204.108008,NRE
