COV,CO Number,MPN Ordered,Customer Part Code,Description,Qty,Contract Base Price,Contract Resale,Expected Unit Profit,Contract Total Base,Contract Total Resale,Expected Total Profit,Actual Unit Cost,Actual Total Cost,Sell Price,Line Total,GP Profit,Purchased By,Actual Purchase Price,Base Price Variance,Resale vs Actual Variance,Matched
COV0019122,StaleInvQ32025,"1-770968-0",668-097964-004,"CONN,HDR 4P R/A MINI M-N-L",200,1.20099,1.4646219512195122,0.2636319512195122,240.198,292.92439024390245,52.72639024390244,0.78,156,0,0,-156,Stephanie Hill,0.78,-0.42099,136.92439024390245,true
COV0019122,StaleInvQ32025,"S8121-46R",686-227297-002,"SMT CABLE CLIP,1.5-2MM DIA",1299,0.153237,0.18687439024390246,0.03363739024390244,199.054863,242.7498329268293,43.69496992682927,0.12,155.88,0,0,-155.88,Stephanie Hill,0.12,-0.03323700000000002,86.8698329268293,true
COV0019122,StaleInvQ32025,"W23-22KJI",618-228291-125,"RES,AXIAL,22K OHM,10.5W,5%,ROHS",50,3.13728,3.8259512195121954,0.6886712195121953,156.864,191.29756097560977,34.433560975609765,3.11,155.5,0,0,-155.5,Edgar Santana,3.11,-0.027280000000000193,35.79756097560977,true
COV0019122,StaleInvQ32025,"1SMB5914BT3G",609-273843-001,"Zener Diodes 3.6V 3W",2500,0.072305,0.08817682926829268,0.015871829268292684,180.7625,220.4420731707317,39.67957317073171,0.0621,155.25,0,0,-155.25,Jake Harris,0.072,-0.010204999999999992,65.1920731707317,true
COV0019122,StaleInvQ32025,"UMH9NTN",626-122409-001,"XSTR,SMD,NPN,W/RES 50V SMINI6",3000,0.1024,0.12487804878048782,0.022478048780487814,307.2,374.63414634146346,67.43414634146345,0.051,153,0,0,-153,Stephanie Hill,0.051,-0.05140000000000001,221.63414634146346,true
COV0019122,StaleInvQ32025,"564R60GAS10",649-A29466-001,"CAP,CER,DISC,0.01UF,±20%,6KV,Z5U,RDL",50,4.48533,5.469914634146342,0.9845846341463416,224.2665,273.4957317073171,49.229231707317076,3.05,152.5,0,0,-152.5,Jake Harris,3.05,-1.4353300000000004,120.99573170731708,true
COV0019122,StaleInvQ32025,"APTD1608CGCK",664-343297-001,"LED,SMD,570NM,190MCD,2.1V,GRN,1608",2000,0.094364,0.11507804878048782,0.020714048780487812,188.728,230.15609756097564,41.42809756097562,0.076,152,0,0,-152,Jake Harris,0.0768,-0.018364000000000005,78.15609756097564,true
COV0019122,StaleInvQ32025,"CL31B106KBHNNNE",648-B17749-001,"CAP CER 10UF 50V X7R 1206",2000,0.08456,0.1031219512195122,0.018561951219512207,169.12,206.2439024390244,37.12390243902441,0.075,150,0,0,-150,Jake Harris,0.075,-0.009559999999999999,56.243902439024396,true
COV0019122,StaleInvQ32025,"SN74LVC1G14DCK",630-135493-001,"IC,SMD,SINGLE SCHMITT INV",3000,0.030638,0.037363414634146344,0.0067254146341463455,91.914,112.09024390243903,20.176243902439037,0.05,150,0,0,-150,Jake Harris,0.05,0.019362000000000004,-37.90975609756097,true
COV0019122,StaleInvQ32025,"RT0402BRD0710KL",615-A00424-100,"Fixed Resistor, Thin Film, 0.0625W, 10000ohm, 50V",10000,0.042255,0.05153048780487805,0.009275487804878052,422.55,515.3048780487806,92.75487804878053,0.01492,149.2,0,0,-149.2,Danyel Martinez,0.0144018,-0.027335,366.10487804878056,true
COV0019122,StaleInvQ32025,"EEV107M035A9HAA",648-A86832-001,"CAP,SMD,ELCTLT,20%,35V,100UF,6.3MM DIA",1000,0.162992,0.19877073170731707,0.035778731707317074,162.992,198.77073170731708,35.77873170731707,0.149,149,0,0,-149,Jake Harris,0.149,-0.013992000000000004,49.77073170731708,true
COV0019626,Tariffs1172025,"TARIFF",,"TARIFF",1,,,,,,,147.25,147.25,0,0,-147.25,Unknown,,,,false
COV0019122,StaleInvQ32025,"GRM155R71A474KE01D",648-A42571-001,"Ceramic Capacitor Multilayer 10V 10% + 10% - X7R 0.47uF SMT",10000,0.15144,0.1846829268292683,0.0332429268292683,1514.3999999999999,1846.8292682926829,332.429268292683,0.0146,146,0,0,-146,Stephanie Hill,0.0146,-0.13684,1700.8292682926829,true
COV0019122,StaleInvQ32025,"RT0402BRD075K9L",615-303725-083,"RES,SMD,5.9K,0.1%,1/16W,0402,ROHS",10000,0.041116,0.05014146341463415,0.00902546341463415,411.16,501.4146341463415,90.2546341463415,0.0146,146,0,0,-146,Jake Harris,0.0146,-0.026515999999999998,355.4146341463415,true
COV0019122,StaleInvQ32025,"2-747708-0",39-130655-25,"CONN,DSUB,25F,PCB STRT,0.25""",19,28.076205,34.23927439024391,6.163069390243905,533.447895,650.5462134146342,117.09831841463419,7.64,145.16,0,0,-145.16,Jake Harris,7.64,-20.436205,505.3862134146342,true
COV0019122,StaleInvQ32025,"ERA-6AEB153V",615-162861-285,"RES,0805,TF,1/8W,0.1%,25PPM,15K ROHS",5000,0.034314,0.041846341463414635,0.007532341463414638,171.57,209.2317073170732,37.66170731707319,0.0288,144,0,0,-144,Stephanie Hill,0.0288,-0.005513999999999998,65.23170731707319,true
COV0019122,StaleInvQ32025,"ERA-6AEB563V",615-052828-056,"RES,SMD,0805,MF,1/8W,0.1%,56K ROHS
",5000,0.04913,0.05991463414634147,0.010784634146341468,245.65,299.57317073170736,53.92317073170734,0.0288,144,0,0,-144,Stephanie Hill,0.0288,-0.02033,155.57317073170736,true
COV0019122,StaleInvQ32025,"G2RL-1-DC24",644-A41296-024,"RLY,PWR,1POLE,SPDT,24VDC,12A,FLUX PROT",200,1.98531,2.421109756097561,0.43579975609756105,397.06199999999995,484.2219512195122,87.15995121951221,0.719,143.8,0,0,-143.8,Jake Harris,0.719,-1.2663099999999998,340.4219512195122,true
COV0019122,StaleInvQ32025,"ABM8G-24.000MHZ-18-D2Y-T",635-169211-001,"CRYSTAL, SMD, 2.6X3.3, 24MHz, +/-20ppm, -40C",1000,0.237747,0.2899353658536586,0.052188365853658575,237.747,289.9353658536586,52.188365853658574,0.143,143,0,0,-143,Stephanie Hill,0.143,-0.09474700000000003,146.9353658536586,true
COV0019122,StaleInvQ32025,"ERA-6AEB221V",615-052825-220,"Thin Film Resistors - SMD 0805 220ohm 1/8W .1% 25ppm",5000,0.053,0.06463414634146342,0.011634146341463418,265,323.1707317073171,58.17073170731709,0.0283,141.5,0,0,-141.5,Stephanie Hill,0.0283,-0.0247,181.6707317073171,true
COV0019122,StaleInvQ32025,"5-103635-2",668-346844-002,"3 PIN 1 ROW R/A MALE SHRD .1",208,0.785546,0.9579829268292683,0.17243692682926837,163.393568,199.26044878048782,35.86688078048782,0.68,141.44,0,0,-141.44,Jake Harris,0.68,-0.10554599999999992,57.82044878048782,true
COV0019122,StaleInvQ32025,"CRCW25121K00FKEG",615-267478-050,"RES SMD 1K OHM 1% 1W 2512",4000,0.041667,0.05081341463414635,0.009146414634146345,166.668,203.2536585365854,36.58565853658538,0.0353,141.2,0,0,-141.2,Stephanie Hill,0.0353,-0.006367000000000005,62.0536585365854,true
COV0019122,StaleInvQ32025,"C1608X5R1H474K080AB",648-A92805-474,"CAP,SMD,MLCC,470NF,10%,50V,X5R,0603",4000,0.031863,0.038857317073170736,0.006994317073170733,127.45200000000001,155.42926829268293,27.977268292682933,0.0352,140.8,0,0,-140.8,Stephanie Hill,0.0352,0.0033369999999999997,14.629268292682923,true
COV0019122,StaleInvQ32025,"ERA-3AEB512V",615-310567-234,"RES,SMD,5.1K,0.1%,1/10W,0603,ROHS",5000,0.03424,0.04175609756097561,0.0075160975609756125,171.2,208.78048780487805,37.58048780487806,0.0281,140.5,0,0,-140.5,Stephanie Hill,0.0281,-0.00614,68.28048780487805,true
COV0019122,StaleInvQ32025,"SMBJ13A",609-034003-013,"DIO,SMD,PWR,TVS,600W,13V,ROHS",2920,0.090687,0.11059390243902441,0.019906902439024404,264.80604,322.9341951219513,58.12815512195126,0.0469,136.948,0,0,-136.948,Jake Harris,0.0469,-0.043787000000000006,185.98619512195128,true
COV0019122,StaleInvQ32025,"ERA-6AEB394V",615-052828-390,"RES,SMD,0805,MF,1/8W,0.1%,390K ROHS
",5000,0.04913,0.05991463414634147,0.010784634146341468,245.65,299.57317073170736,53.92317073170734,0.0273,136.5,0,0,-136.5,Stephanie Hill,0.0273,-0.02183,163.07317073170736,true
COV0019122,StaleInvQ32025,"RKEF135",670-A11993-135,"FUSE,PPTC,1.35A HOLD CUR,60V,THT",500,0.29412,0.3586829268292683,0.06456292682926829,147.06,179.34146341463415,32.281463414634146,0.271,135.5,0,0,-135.5,Jake Harris,0.27118,-0.023119999999999974,43.84146341463415,true
COV0019122,StaleInvQ32025,"87438-0443",668-238349-004,"CONN,HDR,SMD,RTANG,1.5MM PITCH,4CKT",1000,0.395837,0.4827280487804878,0.08689104878048781,395.837,482.7280487804878,86.89104878048781,0.135,135,0,0,-135,Stephanie Hill,0.135,-0.260837,347.7280487804878,true
COV0019122,StaleInvQ32025,"ERA-3AEB1182V",615-310567-274,"RES,SMD,11.8K,0.1%,1/10W,0603,ROHS",5000,0.03424,0.04175609756097561,0.0075160975609756125,171.2,208.78048780487805,37.58048780487806,0.027,135,0,0,-135,Stephanie Hill,0.027,-0.00724,73.78048780487805,true
COV0019122,StaleInvQ32025,"SN74HC11DR",630-099034-011,"AND Gate 3-Element 3-IN CMOS 14-Pin SOIC T/R",2500,0.144609,0.17635243902439024,0.03174343902439025,361.5225,440.8810975609756,79.35859756097562,0.054,135,0,0,-135,Jake Harris,0.054,-0.090609,305.8810975609756,true
COV0019122,StaleInvQ32025,"ERA-6AEB241V",615-162861-080,"RES,0805,TF,1/8W,0.1%,25PPM,240 ROHS",5000,0.050246,0.06127560975609756,0.011029609756097562,251.23,306.3780487804878,55.14804878048781,0.027,135,0,0,-135,Jake Harris,0.027,-0.023246,171.3780487804878,true
COV0019122,StaleInvQ32025,"CPF0402B12RE1",615-A37741-002,"RES,SMD,12OHM,±0.1%,25PPM,1/16W,0402",1000,0.131129,0.15991341463414635,0.028784414634146355,131.129,159.91341463414636,28.784414634146355,0.133,133,0,0,-133,Edgar Santana,0.133,0.0018710000000000115,26.913414634146363,true
COV0019122,StaleInvQ32025,"C0603C101F5GAC",648-250747-101,"CAP,SMD,0603,CER,C0G,1%,50V,100PF",4000,0.061275,0.07472560975609757,0.013450609756097569,245.10000000000002,298.9024390243903,53.802439024390274,0.03314,132.56,0,0,-132.56,Jake Harris,0.0316,-0.028135,166.34243902439027,true
COV0019122,StaleInvQ32025,"61082-101400LF",669-188510-001,"CONT,SKT,100POS,0.8MM,DUAL,SMD",50,4.073807,4.968057317073171,0.8942503170731708,203.69035000000002,248.40286585365857,44.712515853658545,2.6456,132.28,0,0,-132.28,Danyel Martinez,2.645,-1.4282070000000004,116.12286585365857,true
COV0019122,StaleInvQ32025,"GCM1885C1H332FA16D",648-A80876-332,"CAP,SMD,CER,3300PF,+/-1%,50V,C0G,0603",4000,0.033089,0.040352439024390244,0.007263439024390243,132.356,161.40975609756097,29.053756097560974,0.033,132,0,0,-132,Jake Harris,0.033,-0.0000889999999999988,29.409756097560972,true
COV0019122,StaleInvQ32025,"93LC56BT-I/OT",630-121761-001,"iC 2K SERIAL INTFC. EEPROM SOT23-6
",200,0.266424,0.3249073170731707,0.058483317073170726,53.2848,64.98146341463415,11.696663414634145,0.65,130,0,0,-130,Jake Harris,0.65,0.38357600000000003,-65.01853658536585,true
COV0019122,StaleInvQ32025,"ERA-6AEB4990V",615-162861-118,"RES,0805,TF,1/8W,0.1%,25PPM,499 ROHS",5000,0.050246,0.06127560975609756,0.011029609756097562,251.23,306.3780487804878,55.14804878048781,0.0255,127.5,0,0,-127.5,Stephanie Hill,0.0255,-0.024746,178.8780487804878,true
COV0019122,StaleInvQ32025,"TMUX6104PWR",630-A12986-001,"IC,SMD,MUX,5-16.5V DUAL SPLY,TSSOP-14",100,4.178955,5.0962865853658545,0.9173315853658544,417.8955,509.6286585365855,91.73315853658544,1.27,127,0,0,-127,Tracy Xie,1.27,-2.908955,382.6286585365855,true
COV0019122,StaleInvQ32025,"1N914ATR",610-208000-001,"DIO,SIG,GEN PURP, 100V, DO-35",10000,0.033089,0.040352439024390244,0.007263439024390243,330.89,403.5243902439024,72.63439024390243,0.0127,127,0,0,-127,Jake Harris,0.0127,-0.020389,276.5243902439024,true
COV0019122,StaleInvQ32025,"SMBJ51A",609-034003-030,"DIO,SMD,PWR,TVS,600W 51V ROHS",3000,0.063775,0.07777439024390244,0.01399939024390244,191.325,233.3231707317073,41.99817073170732,0.0422,126.6,0,0,-126.6,Jake Harris,0.0411861,-0.021574999999999997,106.72317073170731,true
COV0019122,StaleInvQ32025,"RK73H2ETTD47R0F",615-047233-470,"RES,SMD,1210,10-100 OHMS,1%,0.33W,ROHS",5000,0.033983,0.04144268292682927,0.007459682926829268,169.915,207.21341463414635,37.29841463414634,0.025,125,0,0,-125,Edgar Santana,0.0248,-0.008982999999999998,82.21341463414635,true
COV0019122,StaleInvQ32025,"CRCW080551R0FKEAHP",615-B14225-001,"RES,SMD,THK FILM,51OHM,+/-1%,0.5W,0805",5000,0.026961,0.03287926829268293,0.005918268292682931,134.805,164.39634146341464,29.591341463414654,0.025,125,0,0,-125,Jake Harris,0.0245,-0.0019609999999999975,39.39634146341464,true
COV0019122,StaleInvQ32025,"ERJUP3F2003V",615-B08197-001,"RES,SMD,THK FILM,200K OHM,1%,0.25W,0603",5000,0.02288,0.027902439024390248,0.005022439024390247,114.4,139.51219512195124,25.112195121951235,0.025,125,0,0,-125,Jake Harris,0.025,0.0021200000000000004,14.512195121951237,true
COV0019122,StaleInvQ32025,"ERA6AEB102V",615-052826-102,"RES,0805,0.1%,1/8W,25PPM,1K ROHS",5000,0.034314,0.041846341463414635,0.007532341463414638,171.57,209.2317073170732,37.66170731707319,0.02488,124.4,0,0,-124.4,Danyel Martinez,0.0240157,-0.009433999999999998,84.83170731707318,true
COV0019122,StaleInvQ32025,"JW1FSN-DC24V",644-A02502-024,"RLY,PWR,SPDT,24V,10A,SEALED,AG-NI,THT",100,1.898545,2.315298780487805,0.416753780487805,189.8545,231.5298780487805,41.6753780487805,1.24,124,0,0,-124,Stephanie Hill,1.24,-0.6585449999999999,107.52987804878049,true
COV0019122,StaleInvQ32025,"CMP0603AFX-1000ELF",615-B08198-001,"RES,SMD,THK FILM,100 OHM,1%,0.25W,0603",5000,0.02451,0.029890243902439027,0.005380243902439026,122.55,149.45121951219514,26.90121951219513,0.0246,123,0,0,-123,Jake Harris,0.0246,0.0000899999999999998,26.451219512195138,true
COV0019122,StaleInvQ32025,"HW-03-08-F-D-350-SM",667-B30855-003,"CONN,SMD,HDR,3POSN,2 ROW,2.54MM PITCH",200,0.627456,0.7651902439024391,0.13773424390243905,125.4912,153.0380487804878,27.54684878048781,0.61,122,0,0,-122,Jake Harris,0.61,-0.017456000000000027,31.0380487804878,true
COV0019122,StaleInvQ32025,"5-103634-2",668-B30762-003,"CONN,HDR,SHRD,3POSN,3A,600V,1ROW,TH",208,0.83334,1.016268292682927,0.18292829268292699,173.33472,211.3838048780488,38.04908487804882,0.586,121.888,0,0,-121.888,Stephanie Hill,0.586,-0.24734,89.4958048780488,true
COV0019122,StaleInvQ32025,"MMSTA56Q-7-F",626-A56166-001,"XSTR,SMD,PNP,80V,500MA,50MHZ,200MW",2900,0.063554,0.07750487804878049,0.013950878048780493,184.3066,224.76414634146343,40.457546341463434,0.042,121.8,0,0,-121.8,Jake Harris,0.042,-0.021553999999999997,102.96414634146343,true
COV0019122,StaleInvQ32025,"ERA6AEB684",615-052828-680,"RES,SMD,0805,MF,1/8W,0.1%,680K,ROHS",5000,0.034314,0.041846341463414635,0.007532341463414638,171.57,209.2317073170732,37.66170731707319,0.0242,121,0,0,-121,Stephanie Hill,0.0242,-0.010113999999999998,88.23170731707319,true
COV0019122,StaleInvQ32025,"CRCW201039R0JNEF",615-098743-390,"RESISTOR,SMD,2010,39 OHM,5% 1/2W,ROHS",4000,0.044326,0.05405609756097561,0.009730097560975613,177.304,216.22439024390243,38.92039024390245,0.03,120,0,0,-120,Stephanie Hill,0.045,-0.014325999999999998,96.22439024390243,true
COV0019122,StaleInvQ32025,"4NSLWPP",729-036913-002,"WSHR,SPLTLK,PHOS BRNZ",1000,0.115,0.1402439024390244,0.0252439024390244,115,140.2439024390244,25.2439024390244,0.12,120,0,0,-120,Stephanie Hill,0.12,0.0049999999999999906,20.243902439024396,true
COV0019122,StaleInvQ32025,"PIC12F1612-I/SN",630-254852-001,"IC MCU 8 BIT 3.5KB FLASH SOIC8",100,0.817654,0.9971390243902439,0.17948502439024394,81.7654,99.7139024390244,17.948502439024395,1.2,120,0,0,-120,Jake Harris,1.2,0.38234599999999996,-20.286097560975605,true
COV0019122,StaleInvQ32025,"0452002.MRL",682-138807-003,"FUSE,SMD,2A,125V,SLOBLO,NANO2",1000,0.757359,0.9236085365853659,0.1662495365853659,757.359,923.6085365853659,166.2495365853659,0.119,119,0,0,-119,Stephanie Hill,0.119,-0.638359,804.6085365853659,true
COV0019122,StaleInvQ32025,"SS26T3G",609-066834-060,"DIO,SMD,SCHOTTKY,60V,2A",1000,0.116423,0.14197926829268293,0.025556268292682927,116.423,141.97926829268292,25.556268292682926,0.118,118,0,0,-118,Jake Harris,0.11847,0.001576999999999995,23.979268292682917,true
COV0019122,StaleInvQ32025,"CD74ACT109M96",630-A93018-001,"IC,SMD,DUAL JK FLIP-FLOP,4.5-5.5V,SOIC16",200,0.575985,0.7024207317073171,0.12643573170731714,115.19699999999999,140.48414634146343,25.28714634146343,0.587,117.4,0,0,-117.4,Jake Harris,0.587,0.011014999999999997,23.084146341463423,true
COV0019122,StaleInvQ32025,"5-104935-2",668-B32821-008,"CONN,HDR,SHRD,8POSN,600V,3A,RTANG,THT",207,1.085793,1.3241378048780488,0.23834480487804877,224.759151,274.0965256097561,49.3373746097561,0.55915,115.74405,0,0,-115.74405,Edgar Santana,0.55915,-0.526643,158.35247560975608,true
COV0019122,StaleInvQ32025,"RT0805BRD071K65L",615-064170-165,"RES,SMD,0805,RG,MF,0.1%,1/10W,1.65K",5000,0.050246,0.06127560975609756,0.011029609756097562,251.23,306.3780487804878,55.14804878048781,0.0229,114.5,0,0,-114.5,Jake Harris,0.044,-0.027346,191.8780487804878,true
COV0019122,StaleInvQ32025,"RG2012P-472-B-T5",615-052826-472,"RES,0805,0.1%,1/8W,25PPM,4.7K ROHS",4899,0.06038,0.07363414634146342,0.013254146341463421,295.80162,360.7336829268293,64.9320629268293,0.02331,114.19569,0,0,-114.19569,Danyel Martinez,0.0225044,-0.037070000000000006,246.5379929268293,true
COV0019122,StaleInvQ32025,"7447480102",641-254722-001,"IDCTR,WOUND,RDL,1MH,800MA,1.15 OHM,THT",100,1.56864,1.9129756097560977,0.34433560975609767,156.864,191.29756097560977,34.433560975609765,1.13,113,0,0,-113,Jake Harris,1.13,-0.43864000000000014,78.29756097560977,true
COV0019122,StaleInvQ32025,"TQ2SA-12V",632-024687-001,"RLY,SMD,DPDT,2FC,S-SIDED,STABLE 12V",100,1.773176,2.1624097560975613,0.38923375609756117,177.3176,216.24097560975613,38.923375609756114,1.12,112,0,0,-112,Stephanie Hill,1.12,-0.653176,104.24097560975613,true
COV0019122,StaleInvQ32025,"GMC10CG330F100NT",648-A42433-330,"CAP,SMD,CER,33PF,±1%,100V,C0G,0603",4000,0.292895,0.35718902439024397,0.06429402439024395,1171.5800000000002,1428.7560975609758,257.1760975609758,0.028,112,0,0,-112,Danyel Martinez,0.028,-0.264895,1316.7560975609758,true
COV0019122,StaleInvQ32025,"TPSD107K010R0100",648-097892-107,"CAP,7343H,100UF,10V,10% L-ESR,ROHS",500,0.937532,1.1433317073170732,0.2057997073170732,468.766,571.6658536585367,102.8998536585366,0.22,110,0,0,-110,Stephanie Hill,0.22,-0.7175320000000001,461.66585365853666,true
COV0019122,StaleInvQ32025,"2-5747706-0",39-164230-09,"CONNECTOR, 9 PIN D SHELL",51,5.404455,6.5907987804878045,1.186343780487805,275.627205,336.13073780487804,60.503532804878056,2.14395,109.34145,0,0,-109.34145,Edgar Santana,2.14395,-3.2605049999999998,226.78928780487803,true
COV0019122,StaleInvQ32025,"RT0805BRD071K62L",615-064170-162,"RES,SMD,0805,RG,MF,0.1%,1/10W,1.62K",5000,0.051263,0.0625158536585366,0.011252853658536593,256.315,312.57926829268297,56.26426829268297,0.0217,108.5,0,0,-108.5,Stephanie Hill,0.0374,-0.029563000000000002,204.07926829268297,true
COV0019122,StaleInvQ32025,"KAN1104RT",646-243658-002,"SW,SMD,DIP,SPST,4CKT,.025A/24VDC,1.27MM",75,1.91178,2.331439024390244,0.41965902439024405,143.3835,174.8579268292683,31.474426829268303,1.43,107.25,0,0,-107.25,Stephanie Hill,1.43,-0.4817800000000001,67.60792682926831,true
COV0019122,StaleInvQ32025,"CRCW20103K00JNEF",615-098743-302,"RESISTOR,SMD,2010,3K OHM,5% 1/2W,ROHS",4000,0.037991,0.04633048780487805,0.008339487804878053,151.964,185.3219512195122,33.35795121951221,0.0266,106.4,0,0,-106.4,Stephanie Hill,0.0266,-0.011390999999999998,78.92195121951218,true
COV0019122,StaleInvQ32025,"67997-102HLF",668-005463-002,"HEADER, STRAIGHT DBL ROW,2 PIN,ROHS",1000,0.139707,0.17037439024390244,0.030667390243902443,139.707,170.37439024390244,30.667390243902442,0.1053,105.3,0,0,-105.3,Edgar Santana,0.1053,-0.03440699999999999,65.07439024390244,true
COV0019122,StaleInvQ32025,"640497-1",668-161369-001,"CONN,RCPT,2POSN,HDR,MR SER,250V,9A",100,1.384815,1.6887987804878049,0.30398378048780494,138.48149999999998,168.87987804878048,30.398378048780494,1.031,103.1,0,0,-103.1,Edgar Santana,1.031,-0.353815,65.77987804878049,true
COV0019122,StaleInvQ32025,"S505H-1-R",670-338640-100,"FUSE,CRTG,1A,600VAC/400DC,5X20MM",199,1.335795,1.629018292682927,0.293223292682927,265.82320500000003,324.1746402439025,58.35143524390248,0.5177,103.0223,0,0,-103.0223,Jake Harris,0.5,-0.818095,221.1523402439025,true
COV0019122,StaleInvQ32025,"RKEF075",670-A11993-075,"FUSE,PPTC,0.75A HOLD CUR,60V,THT",500,0.235296,0.28694634146341463,0.05165034146341463,117.648,143.4731707317073,25.825170731707313,0.204,102,0,0,-102,Edgar Santana,0.2037,-0.03129600000000002,41.47317073170731,true
COV0019122,StaleInvQ32025,"CL32A106KLULNNE",29-445233-00,"CAP,SMD,MLCC,10UF,35V,10%,X5R,1210",2000,0.077207,0.09415487804878049,0.016947878048780493,154.414,188.30975609756098,33.895756097560984,0.0505,101,0,0,-101,Stephanie Hill,0.0505,-0.026706999999999995,87.30975609756098,true
COV0019122,StaleInvQ32025,"CRCW20102K20JNEF",615-098743-222,"RESISTOR,SMD,2010,2.2K OHM,5% 1/2W,ROHS",4000,0.041667,0.05081341463414635,0.009146414634146345,166.668,203.2536585365854,36.58565853658538,0.0252,100.8,0,0,-100.8,Stephanie Hill,0.0252,-0.016467000000000002,102.4536585365854,true
COV0019122,StaleInvQ32025,"593D106X9035D2TE3",648-097893-106,"CAP,SMD,TANT L-ESR,35V,10%,10UF,ROHS",500,0.656868,0.801058536585366,0.14419053658536596,328.434,400.52926829268296,72.09526829268297,0.2,100,0,0,-100,Stephanie Hill,0.2,-0.456868,300.52926829268296,true
COV0019122,StaleInvQ32025,"RT0805FRE07100RL",615-055211-100,"RES,SMD,0805,TF,100 OHM,1%,1/8W,ROHS",10000,0.009804,0.01195609756097561,0.00215209756097561,98.04,119.5609756097561,21.5209756097561,0.01,100,0,0,-100,Jake Harris,0.01,0.000196,19.5609756097561,true
COV0019122,StaleInvQ32025,"CRCW20103K00JNEF",615-098743-302,"RESISTOR,SMD,2010,3K OHM,5% 1/2W,ROHS",4000,0.037991,0.04633048780487805,0.008339487804878053,151.964,185.3219512195122,33.35795121951221,0.025,100,0,0,-100,Stephanie Hill,0.0266,-0.012990999999999996,85.32195121951219,true
COV0019122,StaleInvQ32025,"RKEF050",670-A11993-050,"FUSE,PPTC,0.50A HOLD CUR,60V,THT",500,0.248997,0.3036548780487805,0.0546578780487805,124.49849999999999,151.82743902439026,27.32893902439025,0.198,99,0,0,-99,Stephanie Hill,0.198,-0.05099699999999999,52.82743902439026,true
